Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
1170,City,213.0,Trip Completed,2016-07-11 20:55:00,2016-07-11 21:28:00
1175,City,246.0,Trip Completed,2016-07-11 20:57:00,2016-07-11 22:05:00
1173,Airport,,No Cars Available,2016-07-11 20:57:00,
1174,Airport,,No Cars Available,2016-07-11 20:58:00,
1179,City,5.0,Trip Completed,2016-07-11 20:58:00,2016-07-11 21:45:00
1182,Airport,,No Cars Available,2016-07-11 21:00:00,
1180,Airport,22.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00
1184,City,120.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:11:00
1176,Airport,,No Cars Available,2016-07-11 21:01:00,
1177,Airport,,No Cars Available,2016-07-11 21:03:00,
1181,Airport,91.0,Trip Completed,2016-07-11 21:04:00,2016-07-11 22:06:00
1183,City,12.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 21:38:00
1186,City,197.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:16:00
1185,Airport,,No Cars Available,2016-07-11 21:05:00,
1178,City,20.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:06:00
1189,Airport,,No Cars Available,2016-07-11 21:08:00,
1187,Airport,248.0,Trip Completed,2016-07-11 21:10:00,2016-07-11 21:53:00
1191,Airport,,No Cars Available,2016-07-11 21:10:00,
1197,City,265.0,Trip Completed,2016-07-11 21:11:00,2016-07-11 22:01:00
1200,Airport,109.0,Trip Completed,2016-07-11 21:13:00,2016-07-11 22:29:00
1190,Airport,166.0,Cancelled,2016-07-11 21:13:00,
1196,City,230.0,Trip Completed,2016-07-11 21:14:00,2016-07-11 22:05:00
1188,City,,No Cars Available,2016-07-11 21:14:00,
1195,Airport,,No Cars Available,2016-07-11 21:15:00,
1192,Airport,,No Cars Available,2016-07-11 21:15:00,
1194,Airport,,No Cars Available,2016-07-11 21:15:00,
1198,Airport,,No Cars Available,2016-07-11 21:16:00,
1193,Airport,,No Cars Available,2016-07-11 21:17:00,
1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00
1204,Airport,,No Cars Available,2016-07-11 21:18:00,
1203,City,235.0,Trip Completed,2016-07-11 21:18:00,2016-07-11 22:31:00
1201,Airport,,No Cars Available,2016-07-11 21:19:00,
1205,Airport,,No Cars Available,2016-07-11 21:20:00,
1202,Airport,154.0,Cancelled,2016-07-11 21:20:00,
1217,City,286.0,Trip Completed,2016-07-11 21:23:00,2016-07-11 22:39:00
1207,Airport,294.0,Trip Completed,2016-07-11 21:23:00,2016-07-11 22:32:00
1206,City,127.0,Trip Completed,2016-07-11 21:24:00,2016-07-11 22:14:00
1210,Airport,252.0,Trip Completed,2016-07-11 21:24:00,2016-07-11 22:33:00
1211,Airport,,No Cars Available,2016-07-11 21:25:00,
1219,Airport,,No Cars Available,2016-07-11 21:26:00,
1213,Airport,,No Cars Available,2016-07-11 21:26:00,
1218,Airport,,No Cars Available,2016-07-11 21:26:00,
1208,Airport,,No Cars Available,2016-07-11 21:28:00,
1220,Airport,,No Cars Available,2016-07-11 21:29:00,
1222,Airport,,No Cars Available,2016-07-11 21:29:00,
1223,Airport,,No Cars Available,2016-07-11 21:29:00,
1212,Airport,,No Cars Available,2016-07-11 21:29:00,
1214,Airport,161.0,Trip Completed,2016-07-11 21:30:00,2016-07-11 21:57:00
1209,Airport,,No Cars Available,2016-07-11 21:30:00,
1227,Airport,99.0,Cancelled,2016-07-11 21:32:00,
1216,Airport,211.0,Cancelled,2016-07-11 21:32:00,
1215,Airport,79.0,Trip Completed,2016-07-11 21:33:00,2016-07-11 22:28:00
1231,City,97.0,Cancelled,2016-07-11 21:34:00,
1239,Airport,,No Cars Available,2016-07-11 21:34:00,
1221,Airport,,No Cars Available,2016-07-11 21:35:00,
1229,Airport,,No Cars Available,2016-07-11 21:35:00,
1242,Airport,,No Cars Available,2016-07-11 21:36:00,
1228,City,276.0,Cancelled,2016-07-11 21:37:00,
1237,Airport,,No Cars Available,2016-07-11 21:37:00,
1225,Airport,,No Cars Available,2016-07-11 21:37:00,
1241,Airport,81.0,Trip Completed,2016-07-11 21:38:00,2016-07-11 22:42:00
1244,City,299.0,Trip Completed,2016-07-11 21:38:00,2016-07-11 22:15:00
1233,Airport,282.0,Cancelled,2016-07-11 21:38:00,
1224,Airport,,No Cars Available,2016-07-11 21:38:00,
1243,Airport,,No Cars Available,2016-07-11 21:38:00,
1226,City,,No Cars Available,2016-07-11 21:39:00,
1232,Airport,,No Cars Available,2016-07-11 21:39:00,
1236,Airport,,No Cars Available,2016-07-11 21:39:00,
1245,Airport,156.0,Cancelled,2016-07-11 21:41:00,
1230,Airport,,No Cars Available,2016-07-11 21:42:00,
1238,City,243.0,Trip Completed,2016-07-11 21:43:00,2016-07-11 22:54:00
1235,Airport,,No Cars Available,2016-07-11 21:43:00,
1240,Airport,,No Cars Available,2016-07-11 21:43:00,
1248,Airport,,No Cars Available,2016-07-11 21:44:00,
1234,Airport,,No Cars Available,2016-07-11 21:45:00,
1251,City,295.0,Cancelled,2016-07-11 21:47:00,
1246,Airport,,No Cars Available,2016-07-11 21:47:00,
1249,Airport,,No Cars Available,2016-07-11 21:49:00,
1250,Airport,,No Cars Available,2016-07-11 21:50:00,
1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00
1252,City,86.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 22:58:00
1247,Airport,263.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 22:47:00
1254,Airport,4.0,Cancelled,2016-07-11 21:53:00,
1255,Airport,,No Cars Available,2016-07-11 21:54:00,
1257,Airport,,No Cars Available,2016-07-11 21:55:00,
1256,Airport,,No Cars Available,2016-07-11 21:55:00,
1259,Airport,,No Cars Available,2016-07-11 21:58:00,
1253,Airport,,No Cars Available,2016-07-11 21:58:00,
1269,Airport,,No Cars Available,2016-07-11 21:59:00,
1260,Airport,142.0,Trip Completed,2016-07-11 21:59:00,2016-07-11 23:10:00
1272,Airport,262.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 22:56:00
1266,Airport,138.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 22:55:00
1271,Airport,195.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 22:38:00
1270,Airport,,No Cars Available,2016-07-11 22:00:00,
1262,Airport,158.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 23:04:00
1261,Airport,,No Cars Available,2016-07-11 22:01:00,
1267,City,146.0,Cancelled,2016-07-11 22:01:00,
1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00
1265,Airport,,No Cars Available,2016-07-11 22:02:00,
1263,Airport,,No Cars Available,2016-07-11 22:02:00,
1278,City,208.0,Trip Completed,2016-07-11 22:03:00,2016-07-11 23:05:00
1268,Airport,,No Cars Available,2016-07-11 22:04:00,
1276,Airport,,No Cars Available,2016-07-11 22:04:00,
1277,City,80.0,Trip Completed,2016-07-11 22:04:00,2016-07-11 22:35:00
1275,Airport,46.0,Trip Completed,2016-07-11 22:05:00,2016-07-11 23:02:00
1264,Airport,,No Cars Available,2016-07-11 22:05:00,
1273,Airport,7.0,Trip Completed,2016-07-11 22:07:00,2016-07-11 23:12:00
1282,Airport,,No Cars Available,2016-07-11 22:08:00,
1283,City,193.0,Trip Completed,2016-07-11 22:09:00,2016-07-11 23:18:00
1280,Airport,,No Cars Available,2016-07-11 22:09:00,
1279,City,258.0,Trip Completed,2016-07-11 22:11:00,2016-07-11 22:36:00
1281,Airport,145.0,Trip Completed,2016-07-11 22:12:00,2016-07-11 22:51:00
1285,City,83.0,Trip Completed,2016-07-11 22:13:00,2016-07-11 23:17:00
1284,Airport,,No Cars Available,2016-07-11 22:17:00,
1286,Airport,60.0,Trip Completed,2016-07-11 22:18:00,2016-07-11 22:59:00
1288,City,,No Cars Available,2016-07-11 22:20:00,
1287,Airport,,No Cars Available,2016-07-11 22:20:00,
1299,City,48.0,Trip Completed,2016-07-11 22:22:00,2016-07-11 23:06:00
1297,City,91.0,Trip Completed,2016-07-11 22:22:00,2016-07-11 23:03:00
1290,City,289.0,Trip Completed,2016-07-11 22:23:00,2016-07-11 23:00:00
1292,City,,No Cars Available,2016-07-11 22:23:00,
1291,City,,No Cars Available,2016-07-11 22:25:00,
1295,City,222.0,Trip Completed,2016-07-11 22:25:00,2016-07-11 23:03:00
1289,City,175.0,Trip Completed,2016-07-11 22:26:00,2016-07-11 22:55:00
1294,City,87.0,Cancelled,2016-07-11 22:26:00,
1303,City,44.0,Cancelled,2016-07-11 22:27:00,
1296,Airport,231.0,Trip Completed,2016-07-11 22:27:00,2016-07-11 23:37:00
1293,City,78.0,Trip Completed,2016-07-11 22:28:00,2016-07-11 23:24:00
1298,City,,No Cars Available,2016-07-11 22:28:00,
1302,City,,No Cars Available,2016-07-11 22:30:00,
1301,Airport,288.0,Trip Completed,2016-07-11 22:30:00,2016-07-11 23:13:00
1300,City,73.0,Trip Completed,2016-07-11 22:31:00,2016-07-11 22:56:00
1305,City,,No Cars Available,2016-07-11 22:31:00,
1304,City,,No Cars Available,2016-07-11 22:35:00,
1306,Airport,203.0,Trip Completed,2016-07-11 22:39:00,2016-07-11 23:46:00
1309,City,254.0,Trip Completed,2016-07-11 22:40:00,2016-07-11 23:15:00
1308,City,182.0,Trip Completed,2016-07-11 22:41:00,2016-07-11 23:54:00
1307,Airport,130.0,Trip Completed,2016-07-11 22:42:00,2016-07-11 23:07:00
1314,Airport,194.0,Trip Completed,2016-07-11 22:44:00,2016-07-11 23:51:00
1310,City,257.0,Trip Completed,2016-07-11 22:45:00,2016-07-11 23:36:00
1312,City,201.0,Trip Completed,2016-07-11 22:48:00,2016-07-11 23:37:00
1319,City,276.0,Trip Completed,2016-07-11 22:48:00,2016-07-11 23:43:00
1311,City,,No Cars Available,2016-07-11 22:49:00,
1313,Airport,,No Cars Available,2016-07-11 22:50:00,
1318,City,207.0,Trip Completed,2016-07-11 22:51:00,2016-07-11 23:45:00
1320,City,174.0,Trip Completed,2016-07-11 22:52:00,2016-07-12 00:06:00
1316,City,118.0,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:45:00
1315,Airport,300.0,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:35:00
1317,Airport,164.0,Trip Completed,2016-07-11 22:57:00,2016-07-11 23:52:00
1324,City,177.0,Trip Completed,2016-07-11 22:59:00,2016-07-12 00:05:00
1323,City,,No Cars Available,2016-07-11 23:00:00,
1321,Airport,166.0,Trip Completed,2016-07-11 23:01:00,2016-07-12 00:05:00
1322,Airport,,No Cars Available,2016-07-11 23:04:00,
1326,Airport,113.0,Trip Completed,2016-07-11 23:06:00,2016-07-12 00:07:00
1325,City,64.0,Cancelled,2016-07-11 23:06:00,
1328,Airport,,No Cars Available,2016-07-11 23:07:00,
1327,Airport,,No Cars Available,2016-07-11 23:10:00,
1329,Airport,67.0,Trip Completed,2016-07-11 23:10:00,2016-07-11 23:45:00
1330,Airport,99.0,Trip Completed,2016-07-11 23:11:00,2016-07-12 00:14:00
1331,Airport,,No Cars Available,2016-07-11 23:13:00,
1332,City,,No Cars Available,2016-07-11 23:14:00,
1336,City,173.0,Trip Completed,2016-07-11 23:17:00,2016-07-11 23:52:00
1333,City,296.0,Trip Completed,2016-07-11 23:17:00,2016-07-12 00:15:00
1334,City,,No Cars Available,2016-07-11 23:19:00,
1335,City,,No Cars Available,2016-07-11 23:20:00,
1340,City,57.0,Trip Completed,2016-07-11 23:22:00,2016-07-11 23:55:00
1337,Airport,,No Cars Available,2016-07-11 23:22:00,
1338,Airport,102.0,Trip Completed,2016-07-11 23:23:00,2016-07-11 23:58:00
1339,Airport,108.0,Trip Completed,2016-07-11 23:25:00,2016-07-12 00:32:00
1341,Airport,172.0,Trip Completed,2016-07-11 23:26:00,2016-07-12 00:06:00
1342,City,,No Cars Available,2016-07-11 23:30:00,
1344,City,96.0,Trip Completed,2016-07-11 23:35:00,2016-07-12 00:39:00
1343,City,237.0,Trip Completed,2016-07-11 23:37:00,2016-07-12 00:32:00
1345,Airport,186.0,Trip Completed,2016-07-11 23:37:00,2016-07-12 00:09:00
1346,Airport,9.0,Trip Completed,2016-07-11 23:39:00,2016-07-12 00:23:00
1350,City,219.0,Trip Completed,2016-07-11 23:40:00,2016-07-12 00:26:00
1349,Airport,61.0,Trip Completed,2016-07-11 23:41:00,2016-07-12 00:22:00
1356,City,101.0,Cancelled,2016-07-11 23:42:00,
1348,City,,No Cars Available,2016-07-11 23:42:00,
1351,Airport,94.0,Trip Completed,2016-07-11 23:44:00,2016-07-12 00:49:00
1347,City,,No Cars Available,2016-07-11 23:44:00,
1354,City,242.0,Trip Completed,2016-07-11 23:45:00,2016-07-12 00:52:00
1355,Airport,,No Cars Available,2016-07-11 23:45:00,
1352,Airport,,No Cars Available,2016-07-11 23:49:00,
1353,Airport,40.0,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00
1359,City,139.0,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:50:00
1357,City,,No Cars Available,2016-07-11 23:52:00,
1360,City,144.0,Trip Completed,2016-07-11 23:54:00,2016-07-12 01:09:00
1358,City,,No Cars Available,2016-07-11 23:57:00,
1361,City,,No Cars Available,2016-07-11 23:58:00,
1368,City,123.0,Trip Completed,2016-07-12 00:07:00,2016-07-12 00:50:00
2682,Airport,,No Cars Available,2016-07-12 00:10:00,
2681,Airport,148.0,Trip Completed,2016-07-12 00:10:00,2016-07-12 01:06:00
2683,City,258.0,Trip Completed,2016-07-12 00:11:00,2016-07-12 00:52:00
2680,City,,No Cars Available,2016-07-12 00:12:00,
1369,Airport,152.0,Trip Completed,2016-07-12 00:15:00,2016-07-12 00:53:00
1371,Airport,23.0,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00
1370,Airport,,No Cars Available,2016-07-12 00:22:00,
1372,City,,No Cars Available,2016-07-12 00:28:00,
1373,City,,No Cars Available,2016-07-12 00:34:00,
1375,City,,No Cars Available,2016-07-12 00:38:00,
1374,Airport,,No Cars Available,2016-07-12 00:40:00,
1376,Airport,,No Cars Available,2016-07-12 00:40:00,
1377,Airport,294.0,Trip Completed,2016-07-12 00:54:00,2016-07-12 01:55:00
1379,Airport,,No Cars Available,2016-07-12 00:58:00,
1378,Airport,,No Cars Available,2016-07-12 00:59:00,
1380,Airport,86.0,Trip Completed,2016-07-12 01:01:00,2016-07-12 02:15:00
1382,City,252.0,Trip Completed,2016-07-12 01:03:00,2016-07-12 01:38:00
1381,City,50.0,Cancelled,2016-07-12 01:07:00,
1383,City,291.0,Cancelled,2016-07-12 01:12:00,
1384,City,184.0,Trip Completed,2016-07-12 01:15:00,2016-07-12 02:18:00
1385,Airport,,No Cars Available,2016-07-12 01:28:00,
1386,Airport,110.0,Trip Completed,2016-07-12 01:30:00,2016-07-12 02:42:00
1387,Airport,281.0,Trip Completed,2016-07-12 01:33:00,2016-07-12 02:18:00
1388,City,,No Cars Available,2016-07-12 01:47:00,
1389,Airport,,No Cars Available,2016-07-12 01:54:00,
1390,Airport,,No Cars Available,2016-07-12 02:03:00,
1393,City,,No Cars Available,2016-07-12 02:08:00,
1392,City,,No Cars Available,2016-07-12 02:08:00,
1391,City,,No Cars Available,2016-07-12 02:09:00,
1394,Airport,,No Cars Available,2016-07-12 02:13:00,
1395,Airport,,No Cars Available,2016-07-12 02:24:00,
1396,Airport,,No Cars Available,2016-07-12 02:26:00,
1397,City,,No Cars Available,2016-07-12 02:33:00,
1398,City,,No Cars Available,2016-07-12 02:33:00,
1399,City,161.0,Trip Completed,2016-07-12 02:35:00,2016-07-12 03:42:00
1400,Airport,,No Cars Available,2016-07-12 02:36:00,
1403,City,101.0,Cancelled,2016-07-12 02:39:00,
1401,City,110.0,Cancelled,2016-07-12 02:42:00,
1402,Airport,120.0,Trip Completed,2016-07-12 02:48:00,2016-07-12 03:48:00
1404,Airport,,No Cars Available,2016-07-12 02:56:00,
1405,Airport,,No Cars Available,2016-07-12 02:57:00,
1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00
1407,Airport,,No Cars Available,2016-07-12 03:13:00,
1409,Airport,,No Cars Available,2016-07-12 03:13:00,
1408,Airport,233.0,Trip Completed,2016-07-12 03:13:00,2016-07-12 04:08:00
1410,Airport,18.0,Trip Completed,2016-07-12 03:14:00,2016-07-12 04:27:00
1411,City,,No Cars Available,2016-07-12 03:19:00,
1412,Airport,,No Cars Available,2016-07-12 03:19:00,
1415,Airport,,No Cars Available,2016-07-12 03:23:00,
1416,City,,No Cars Available,2016-07-12 03:25:00,
1414,Airport,220.0,Trip Completed,2016-07-12 03:25:00,2016-07-12 04:33:00
1413,City,,No Cars Available,2016-07-12 03:31:00,
1417,City,272.0,Trip Completed,2016-07-12 03:37:00,2016-07-12 04:09:00
1418,Airport,,No Cars Available,2016-07-12 03:51:00,
1419,City,239.0,Cancelled,2016-07-12 03:57:00,
1420,City,,No Cars Available,2016-07-12 04:02:00,
1421,City,,No Cars Available,2016-07-12 04:05:00,
1422,Airport,225.0,Trip Completed,2016-07-12 04:07:00,2016-07-12 05:20:00
1423,Airport,,No Cars Available,2016-07-12 04:15:00,
1425,Airport,246.0,Trip Completed,2016-07-12 04:19:00,2016-07-12 05:34:00
1426,City,76.0,Cancelled,2016-07-12 04:24:00,
1427,Airport,,No Cars Available,2016-07-12 04:28:00,
1424,Airport,,No Cars Available,2016-07-12 04:29:00,
1428,Airport,,No Cars Available,2016-07-12 04:35:00,
1432,City,,No Cars Available,2016-07-12 04:40:00,
1431,Airport,,No Cars Available,2016-07-12 04:40:00,
1429,City,91.0,Trip Completed,2016-07-12 04:41:00,2016-07-12 05:22:00
1430,City,,No Cars Available,2016-07-12 04:42:00,
1437,City,271.0,Cancelled,2016-07-12 04:42:00,
1444,City,77.0,Trip Completed,2016-07-12 04:43:00,2016-07-12 05:56:00
1434,City,151.0,Cancelled,2016-07-12 04:43:00,
1438,City,,No Cars Available,2016-07-12 04:44:00,
1440,Airport,,No Cars Available,2016-07-12 04:44:00,
1446,City,217.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:38:00
1445,Airport,58.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 06:02:00
1439,City,176.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:19:00
1450,Airport,79.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:46:00
1433,City,,No Cars Available,2016-07-12 04:46:00,
1447,Airport,227.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:25:00
1436,City,204.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:22:00
1435,City,200.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:55:00
1448,City,,No Cars Available,2016-07-12 04:48:00,
1441,City,,No Cars Available,2016-07-12 04:49:00,
1442,Airport,260.0,Trip Completed,2016-07-12 04:49:00,2016-07-12 05:42:00
1443,City,,No Cars Available,2016-07-12 04:50:00,
1458,City,57.0,Cancelled,2016-07-12 04:52:00,
1452,City,122.0,Trip Completed,2016-07-12 04:52:00,2016-07-12 05:41:00
1451,Airport,101.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:40:00
1449,Airport,74.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:57:00
1453,City,233.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:54:00
1454,City,108.0,Trip Completed,2016-07-12 04:54:00,2016-07-12 06:07:00
1460,City,,No Cars Available,2016-07-12 04:56:00,
1455,Airport,51.0,Trip Completed,2016-07-12 04:56:00,2016-07-12 05:27:00
1456,City,169.0,Cancelled,2016-07-12 04:56:00,
1457,Airport,218.0,Trip Completed,2016-07-12 04:58:00,2016-07-12 05:26:00
1461,Airport,283.0,Trip Completed,2016-07-12 04:58:00,2016-07-12 06:10:00
1459,Airport,224.0,Trip Completed,2016-07-12 04:59:00,2016-07-12 05:41:00
1465,City,263.0,Trip Completed,2016-07-12 04:59:00,2016-07-12 06:17:00
1462,Airport,23.0,Cancelled,2016-07-12 05:01:00,
1463,City,,No Cars Available,2016-07-12 05:02:00,
1464,Airport,154.0,Trip Completed,2016-07-12 05:03:00,2016-07-12 06:03:00
1469,City,202.0,Cancelled,2016-07-12 05:05:00,
1470,City,,No Cars Available,2016-07-12 05:06:00,
1466,City,,No Cars Available,2016-07-12 05:06:00,
1472,City,169.0,Cancelled,2016-07-12 05:08:00,
1467,Airport,2.0,Trip Completed,2016-07-12 05:08:00,2016-07-12 06:02:00
1468,City,149.0,Trip Completed,2016-07-12 05:09:00,2016-07-12 06:06:00
1471,City,211.0,Trip Completed,2016-07-12 05:09:00,2016-07-12 06:01:00
1475,City,31.0,Cancelled,2016-07-12 05:12:00,
1474,Airport,9.0,Trip Completed,2016-07-12 05:13:00,2016-07-12 05:56:00
1480,Airport,68.0,Trip Completed,2016-07-12 05:15:00,2016-07-12 06:06:00
1479,City,106.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 05:58:00
1476,City,113.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:04:00
1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00
1477,Airport,207.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00
1473,City,,No Cars Available,2016-07-12 05:18:00,
1484,Airport,192.0,Trip Completed,2016-07-12 05:19:00,2016-07-12 05:55:00
1486,City,202.0,Cancelled,2016-07-12 05:20:00,
1485,City,19.0,Trip Completed,2016-07-12 05:21:00,2016-07-12 06:35:00
1489,City,99.0,Cancelled,2016-07-12 05:21:00,
1490,City,176.0,Cancelled,2016-07-12 05:21:00,
1483,City,114.0,Trip Completed,2016-07-12 05:22:00,2016-07-12 06:22:00
1482,City,,No Cars Available,2016-07-12 05:22:00,
1487,City,297.0,Cancelled,2016-07-12 05:23:00,
1481,City,277.0,Cancelled,2016-07-12 05:24:00,
1493,Airport,276.0,Trip Completed,2016-07-12 05:28:00,2016-07-12 06:22:00
1495,Airport,241.0,Trip Completed,2016-07-12 05:29:00,2016-07-12 06:07:00
1494,City,,No Cars Available,2016-07-12 05:29:00,
1492,City,62.0,Cancelled,2016-07-12 05:30:00,
1498,City,273.0,Trip Completed,2016-07-12 05:30:00,2016-07-12 06:15:00
1499,City,277.0,Trip Completed,2016-07-12 05:30:00,2016-07-12 06:18:00
1488,Airport,88.0,Trip Completed,2016-07-12 05:31:00,2016-07-12 06:38:00
1500,City,165.0,Cancelled,2016-07-12 05:32:00,
1496,Airport,240.0,Trip Completed,2016-07-12 05:33:00,2016-07-12 06:10:00
1497,City,257.0,Trip Completed,2016-07-12 05:34:00,2016-07-12 06:45:00
1491,City,240.0,Cancelled,2016-07-12 05:36:00,
1502,City,24.0,Cancelled,2016-07-12 05:37:00,
1506,City,223.0,Cancelled,2016-07-12 05:37:00,
1504,Airport,244.0,Trip Completed,2016-07-12 05:37:00,2016-07-12 06:02:00
1505,City,129.0,Cancelled,2016-07-12 05:39:00,
1503,City,159.0,Cancelled,2016-07-12 05:39:00,
1511,City,272.0,Cancelled,2016-07-12 05:40:00,
1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00
1514,Airport,82.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:18:00
1520,City,45.0,Cancelled,2016-07-12 05:42:00,
1509,City,228.0,Cancelled,2016-07-12 05:42:00,
1510,Airport,248.0,Trip Completed,2016-07-12 05:42:00,2016-07-12 06:22:00
1519,Airport,237.0,Trip Completed,2016-07-12 05:43:00,2016-07-12 06:22:00
1513,City,66.0,Cancelled,2016-07-12 05:44:00,
1516,City,266.0,Cancelled,2016-07-12 05:44:00,
1507,City,144.0,Cancelled,2016-07-12 05:44:00,
1515,City,259.0,Trip Completed,2016-07-12 05:45:00,2016-07-12 06:20:00
1517,Airport,6.0,Trip Completed,2016-07-12 05:45:00,2016-07-12 06:28:00
1512,City,,No Cars Available,2016-07-12 05:45:00,
1525,City,183.0,Trip Completed,2016-07-12 05:48:00,2016-07-12 06:46:00
1508,Airport,249.0,Trip Completed,2016-07-12 05:48:00,2016-07-12 06:33:00
1523,City,,No Cars Available,2016-07-12 05:49:00,
1521,City,230.0,Cancelled,2016-07-12 05:50:00,
1524,City,96.0,Trip Completed,2016-07-12 05:50:00,2016-07-12 06:59:00
1518,City,167.0,Trip Completed,2016-07-12 05:50:00,2016-07-12 06:38:00
1522,City,,No Cars Available,2016-07-12 05:52:00,
1530,City,,No Cars Available,2016-07-12 05:52:00,
1527,Airport,202.0,Trip Completed,2016-07-12 05:52:00,2016-07-12 07:07:00
1532,City,69.0,Cancelled,2016-07-12 05:54:00,
1531,City,36.0,Cancelled,2016-07-12 05:54:00,
1542,City,,No Cars Available,2016-07-12 05:54:00,
1537,City,220.0,Cancelled,2016-07-12 05:55:00,
1533,City,49.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:32:00
1529,City,133.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:49:00
1526,City,238.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:52:00
1535,City,,No Cars Available,2016-07-12 05:58:00,
1528,City,54.0,Trip Completed,2016-07-12 05:58:00,2016-07-12 06:33:00
1534,Airport,212.0,Trip Completed,2016-07-12 05:59:00,2016-07-12 06:58:00
1536,Airport,12.0,Trip Completed,2016-07-12 05:59:00,2016-07-12 06:59:00
1545,Airport,270.0,Cancelled,2016-07-12 06:01:00,
1549,City,166.0,Cancelled,2016-07-12 06:02:00,
1543,City,58.0,Cancelled,2016-07-12 06:02:00,
1546,City,,No Cars Available,2016-07-12 06:02:00,
1544,City,157.0,Cancelled,2016-07-12 06:04:00,
1540,Airport,201.0,Trip Completed,2016-07-12 06:04:00,2016-07-12 06:55:00
1539,City,28.0,Cancelled,2016-07-12 06:04:00,
1541,City,205.0,Cancelled,2016-07-12 06:04:00,
1552,City,,No Cars Available,2016-07-12 06:05:00,
1560,City,268.0,Cancelled,2016-07-12 06:06:00,
1538,City,,No Cars Available,2016-07-12 06:06:00,
1547,City,,No Cars Available,2016-07-12 06:07:00,
1550,Airport,180.0,Trip Completed,2016-07-12 06:08:00,2016-07-12 07:14:00
1553,City,23.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00
1559,Airport,196.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 06:53:00
1548,Airport,100.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 07:12:00
1551,City,210.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 06:54:00
1555,Airport,136.0,Cancelled,2016-07-12 06:10:00,
1556,City,,No Cars Available,2016-07-12 06:10:00,
1558,City,185.0,Cancelled,2016-07-12 06:13:00,
1561,City,149.0,Cancelled,2016-07-12 06:14:00,
1562,Airport,46.0,Trip Completed,2016-07-12 06:16:00,2016-07-12 07:15:00
1563,Airport,90.0,Trip Completed,2016-07-12 06:16:00,2016-07-12 07:32:00
1557,City,83.0,Cancelled,2016-07-12 06:17:00,
1568,City,40.0,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00
1564,City,151.0,Trip Completed,2016-07-12 06:18:00,2016-07-12 07:14:00
1567,Airport,4.0,Trip Completed,2016-07-12 06:21:00,2016-07-12 07:10:00
1569,City,190.0,Cancelled,2016-07-12 06:21:00,
1565,Airport,98.0,Trip Completed,2016-07-12 06:21:00,2016-07-12 07:32:00
1572,City,206.0,Cancelled,2016-07-12 06:22:00,
1577,Airport,278.0,Trip Completed,2016-07-12 06:22:00,2016-07-12 07:37:00
1566,City,38.0,Cancelled,2016-07-12 06:22:00,
1575,City,283.0,Cancelled,2016-07-12 06:23:00,
1582,City,290.0,Cancelled,2016-07-12 06:23:00,
